,userId,movieId,rating
10700375,74054,1206,5.0
10700377,74054,1208,5.0
10700379,74054,1210,5.0
10700381,74054,1213,5.0
10700382,74054,1214,5.0
10700384,74054,1219,5.0
10700385,74054,1220,4.0
10700386,74054,1221,5.0
10700387,74054,1222,5.0
10700388,74054,1225,5.0
10700397,74054,1240,5.0
10700401,74054,1246,3.0
10700409,74054,1258,5.0
10700410,74054,1259,5.0
10700414,74054,1265,5.0
10700418,74054,1270,5.0
10700430,74054,1291,4.0
10700439,74054,1307,4.0
10700456,74054,1356,3.0
10700467,74054,1387,5.0
10700469,74054,1393,3.0
10700487,74054,1517,5.0
10700489,74054,1527,3.0
10700494,74054,1573,5.0
10700495,74054,1580,4.0
10700496,74054,1584,4.0
10700505,74054,1617,4.0
10700513,74054,1653,3.0
10700517,74054,1682,4.0
10700524,74054,1721,5.0
10700529,74054,1732,4.0
10700538,74054,1784,4.0
10700558,74054,1917,4.0
10700562,74054,1923,4.0
10700581,74054,1961,4.0
10700586,74054,1968,4.0
10700594,74054,2000,4.0
10700603,74054,2011,4.0
10700604,74054,2012,4.0
10700613,74054,2028,4.0
10700639,74054,2115,4.0
10700664,74054,2174,5.0
10700689,74054,2291,4.0
10700707,74054,2329,3.0
10700717,74054,2355,5.0
10700738,74054,2396,5.0
10700769,74054,2502,4.0
10700797,74054,2571,4.0
10700807,74054,2628,5.0
10700833,74054,2683,5.0
10700841,74054,2700,5.0
10700844,74054,2706,4.0
10700846,74054,2710,4.0
10700849,74054,2716,5.0
10700867,74054,2762,3.0
10700879,74054,2791,5.0
10700883,74054,2797,5.0
10700895,74054,2858,5.0
10700909,74054,2916,5.0
10700911,74054,2918,5.0
10700929,74054,2959,5.0
10700939,74054,2987,5.0
10700944,74054,2997,5.0
10700976,74054,3114,5.0
10700982,74054,3147,5.0
10701101,74054,3578,4.0
10701170,74054,3793,4.0
10701194,74054,3897,5.0
10701225,74054,3996,4.0
10701239,74054,4022,4.0
10701241,74054,4027,5.0
10701277,74054,4226,4.0
10701298,74054,4306,5.0
10701429,74054,4878,4.0
10701432,74054,4886,5.0
10701439,74054,4896,4.0
10701460,74054,4963,3.0
10701465,74054,4973,4.0
10701473,74054,4993,5.0
10701475,74054,4995,5.0
10701543,74054,5349,4.0
10701561,74054,5445,5.0
10701624,74054,5952,5.0
10701633,74054,5989,4.0
10701686,74054,6377,5.0
10701738,74054,6874,5.0
10701765,74054,7153,5.0
10701786,74054,7438,5.0
10717893,74142,1,5.0
10717894,74142,2,0.5
10717898,74142,6,4.0
10717902,74142,10,3.0
10717903,74142,11,3.0
10717908,74142,16,1.0
10717909,74142,17,2.5
10717911,74142,19,0.5
10717913,74142,21,3.0
10717917,74142,25,2.0
10717920,74142,32,5.0
10717921,74142,34,5.0
10717923,74142,36,4.0
10717924,74142,39,0.5
10717930,74142,47,4.0
10717931,74142,50,5.0
10717937,74142,62,2.0
10717959,74142,95,2.0
10717964,74142,104,3.0
10717967,74142,110,3.0
10717968,74142,111,0.5
10717979,74142,141,3.0
10717985,74142,150,3.0
10717988,74142,153,1.0
10717993,74142,161,3.0
10717996,74142,165,2.0
10718013,74142,185,0.5
10718026,74142,208,1.5
10718034,74142,223,5.0
10718040,74142,231,4.0
10718055,74142,253,3.0
10718059,74142,260,5.0
10718073,74142,288,2.0
10718076,74142,292,1.5
10718077,74142,293,3.0
10718079,74142,296,5.0
10718080,74142,300,3.0
10718087,74142,316,3.0
10718089,74142,318,5.0
10718095,74142,329,2.5
10718099,74142,337,1.0
10718101,74142,339,0.5
10718106,74142,344,2.5
10718109,74142,349,2.0
10718115,74142,356,2.0
10718116,74142,357,4.0
10718121,74142,364,1.0
10718123,74142,367,1.0
10718131,74142,377,0.5
10718134,74142,380,3.0
10718145,74142,410,1.0
10718162,74142,434,1.0
10718167,74142,440,2.0
10718169,74142,442,1.0
10718175,74142,454,0.5
10718177,74142,457,1.0
10718188,74142,474,3.0
10718192,74142,480,2.5
10718203,74142,500,0.5
10718208,74142,508,2.0
10718223,74142,527,5.0
10718232,74142,539,2.0
10718234,74142,541,4.0
10718243,74142,551,5.0
10718257,74142,586,2.5
10718258,74142,587,2.5
10718259,74142,588,4.0
10718260,74142,589,3.0
10718261,74142,590,2.0
10718262,74142,592,4.0
10718263,74142,593,2.0
10718264,74142,594,3.0
10718265,74142,595,3.0
10718267,74142,597,2.0
10718272,74142,608,4.0
10718287,74142,648,3.0
10718315,74142,733,2.0
10718317,74142,736,0.5
10718325,74142,750,3.0
10718332,74142,778,2.0
10718334,74142,780,3.0
10718341,74142,788,1.0
10718367,74142,858,4.0
10718390,74142,904,1.0
10718394,74142,912,5.0
10718400,74142,919,3.0
10718403,74142,923,1.0
10718404,74142,924,3.0
10718451,74142,1036,5.0
10718466,74142,1073,3.0
10718467,74142,1079,4.0
10718468,74142,1080,3.0
10718471,74142,1089,5.0
10718478,74142,1097,3.0
10718481,74142,1101,2.0
10718490,74142,1127,3.5
10718494,74142,1136,5.0
10718506,74142,1193,1.0
10718507,74142,1196,5.0
10718508,74142,1197,5.0
10718509,74142,1198,5.0
10718511,74142,1200,5.0
10718514,74142,1206,2.5
10718516,74142,1208,1.0
10718517,74142,1210,3.0
10718519,74142,1213,5.0
10718520,74142,1214,4.0
10718523,74142,1219,1.0
10718524,74142,1220,5.0
10718525,74142,1221,3.0
10718526,74142,1222,1.0
10718528,74142,1225,3.0
10718536,74142,1240,1.0
10718540,74142,1246,1.0
10718548,74142,1258,2.0
10718549,74142,1259,3.0
10718553,74142,1265,5.0
10718557,74142,1270,5.0
10718570,74142,1291,5.0
10718578,74142,1307,4.0
10718599,74142,1356,3.0
10718619,74142,1387,1.5
10718625,74142,1393,4.0
10718686,74142,1517,4.0
10718690,74142,1527,2.0
10718707,74142,1573,2.0
10718708,74142,1580,4.0
10718712,74142,1584,2.0
10718730,74142,1610,4.0
10718734,74142,1617,5.0
10718756,74142,1653,1.0
10718775,74142,1682,4.0
10718785,74142,1704,5.0
10718791,74142,1721,4.0
10718798,74142,1732,5.0
10718818,74142,1784,2.0
10718882,74142,1917,2.0
10718887,74142,1923,3.0
10718898,74142,1961,3.0
10718902,74142,1968,3.0
10718933,74142,2000,4.0
10718943,74142,2011,4.0
10718944,74142,2012,3.5
10718955,74142,2028,2.0
10719017,74142,2115,4.0
10719061,74142,2174,5.0
10719098,74142,2291,2.0
10719117,74142,2324,0.5
10719121,74142,2329,3.0
10719138,74142,2355,4.0
10719171,74142,2396,2.5
10719245,74142,2502,5.0
10719283,74142,2571,5.0
10719308,74142,2628,3.0
10719324,74142,2683,3.0
10719335,74142,2700,5.0
10719338,74142,2706,2.5
10719341,74142,2710,3.0
10719346,74142,2716,5.0
10719365,74142,2762,3.0
10719378,74142,2791,2.0
10719384,74142,2797,4.0
10719414,74142,2858,3.0
10719443,74142,2916,4.0
10719445,74142,2918,5.0
10719455,74142,2959,4.0
10719469,74142,2987,5.0
10719475,74142,2997,5.0
10719528,74142,3114,5.0
10719541,74142,3147,2.0
10719727,74142,3578,2.0
10719822,74142,3793,4.0
10719880,74142,3897,5.0
10719951,74142,3996,2.5
10719962,74142,4011,3.5
10719972,74142,4022,3.0
10719976,74142,4027,2.0
10720068,74142,4226,4.0
10720106,74142,4306,2.5
10720336,74142,4878,5.0
10720341,74142,4886,4.0
10720348,74142,4896,4.0
10720373,74142,4963,3.0
10720376,74142,4973,2.5
10720388,74142,4993,5.0
10720390,74142,4995,2.0
10720498,74142,5349,1.0
10720518,74142,5418,2.0
10720530,74142,5445,3.0
10720694,74142,5952,2.5
10720705,74142,5989,1.5
10720819,74142,6377,5.0
10720849,74142,6539,4.0
10720967,74142,6874,5.0
10721055,74142,7153,3.0
10721128,74142,7361,3.0
10721150,74142,7438,5.0
10721355,74142,8961,1.0
10721595,74142,33794,5.0
10722248,74142,58559,5.0
10745140,74289,1,3.0
10745141,74289,2,3.0
10745142,74289,10,2.0
10745143,74289,21,2.0
10745147,74289,32,3.0
10745148,74289,34,2.0
10745150,74289,47,2.0
10745152,74289,50,4.0
10745157,74289,95,2.0
10745159,74289,110,4.0
10745160,74289,111,3.0
10745164,74289,141,2.0
10745167,74289,150,4.0
10745169,74289,153,2.0
10745173,74289,165,2.0
10745180,74289,185,2.0
10745184,74289,208,2.0
10745186,74289,223,3.0
10745189,74289,253,2.0
10745191,74289,260,4.0
10745196,74289,296,2.0
10745198,74289,316,3.0
10745200,74289,318,3.5
10745203,74289,329,3.0
10745206,74289,344,2.0
10745209,74289,356,3.0
10745210,74289,364,3.0
10745211,74289,367,4.0
10745213,74289,377,3.0
10745215,74289,380,3.0
10745220,74289,410,3.0
10745221,74289,434,1.0
10745224,74289,442,2.0
10745225,74289,457,3.0
10745227,74289,480,3.0
10745230,74289,500,2.0
10745232,74289,508,2.0
10745236,74289,527,3.0
10745239,74289,539,2.0
10745240,74289,541,4.0
10745242,74289,551,3.0
10745246,74289,587,3.0
10745247,74289,588,3.0
10745248,74289,589,4.0
10745249,74289,590,3.5
10745250,74289,592,4.0
10745251,74289,593,4.0
10745252,74289,594,3.0
10745253,74289,595,4.0
10745255,74289,597,2.0
10745256,74289,608,3.0
10745260,74289,648,2.0
10745271,74289,733,3.0
10745272,74289,736,2.0
10745276,74289,750,3.0
10745279,74289,780,1.0
10745283,74289,788,2.0
10745296,74289,904,3.0
10745299,74289,912,4.0
10745301,74289,919,3.0
10745302,74289,923,4.0
10745303,74289,924,4.0
10745324,74289,1036,4.0
10745328,74289,1073,4.0
10745330,74289,1079,5.0
10745331,74289,1080,4.0
10745336,74289,1097,4.0
10745337,74289,1101,2.0
10745339,74289,1127,3.0
10745342,74289,1136,5.0
10745345,74289,1193,3.0
10745346,74289,1196,3.0
10745347,74289,1197,5.0
10745348,74289,1198,5.0
10745350,74289,1200,3.0
10745352,74289,1206,4.0
10745354,74289,1210,3.0
10745355,74289,1213,2.0
10745356,74289,1214,3.0
10745358,74289,1220,3.0
10745359,74289,1225,3.0
10745365,74289,1240,4.0
10745367,74289,1246,4.0
10745373,74289,1258,2.0
10745374,74289,1259,3.5
10745377,74289,1265,3.0
10745381,74289,1270,3.0
10745393,74289,1291,4.0
10745399,74289,1307,2.0
10745406,74289,1356,3.0
10745419,74289,1393,1.0
10745435,74289,1517,3.0
10745438,74289,1527,4.0
10745443,74289,1573,2.0
10745444,74289,1580,4.0
10745453,74289,1610,3.0
10745458,74289,1653,2.0
10745465,74289,1682,3.0
10745468,74289,1704,3.0
10745471,74289,1721,3.0
10745475,74289,1732,3.0
10745483,74289,1784,3.0
10745496,74289,1917,2.0
10745500,74289,1923,0.5
10745506,74289,1961,3.0
10745508,74289,1968,2.0
10745513,74289,2000,4.0
10745521,74289,2011,3.0
10745522,74289,2012,3.0
10745528,74289,2028,2.5
10745563,74289,2115,3.0
10745589,74289,2174,3.0
10745604,74289,2291,3.0
10745620,74289,2355,3.0
10745630,74289,2396,3.0
10745653,74289,2502,2.0
10745667,74289,2571,4.0
10745679,74289,2628,3.0
10745692,74289,2683,2.0
10745700,74289,2716,3.0
10745708,74289,2762,3.0
10745713,74289,2791,3.0
10745716,74289,2797,3.0
10745726,74289,2858,2.0
10745737,74289,2916,3.0
10745738,74289,2918,3.0
10745749,74289,2959,3.0
10745755,74289,2987,3.0
10745761,74289,2997,3.0
10745785,74289,3114,2.5
10745786,74289,3147,4.0
10745850,74289,3578,3.0
10745894,74289,3793,3.0
10745926,74289,3996,3.0
10745933,74289,4022,3.0
10745934,74289,4027,3.0
10745957,74289,4226,3.0
10745971,74289,4306,4.0
10746053,74289,4878,3.0
10746054,74289,4886,3.0
10746058,74289,4896,4.0
10746067,74289,4963,3.0
10746068,74289,4973,3.0
10746073,74289,4993,4.0
10746075,74289,4995,3.0
10746113,74289,5349,4.0
10746118,74289,5418,3.0
10746122,74289,5445,3.0
10746172,74289,5952,4.0
10746173,74289,5989,3.0
10746208,74289,6377,3.0
10746220,74289,6539,4.0
10746260,74289,6874,2.5
10746297,74289,7153,4.0
10746314,74289,7361,2.0
10746321,74289,7438,2.5
10746398,74289,8961,3.5
10746471,74289,33794,3.5
10746652,74289,58559,4.0
10835207,74937,16,3.0
10835208,74937,19,1.0
10835209,74937,21,4.0
10835212,74937,34,3.0
10835213,74937,36,0.5
10835214,74937,39,3.0
10835216,74937,47,2.0
10835217,74937,50,4.0
10835225,74937,95,0.5
10835226,74937,104,3.0
10835227,74937,110,3.0
10835228,74937,111,3.0
10835232,74937,150,5.0
10835233,74937,153,1.0
10835234,74937,161,3.0
10835236,74937,165,1.0
10835238,74937,185,2.0
10835243,74937,208,1.0
10835252,74937,253,2.0
10835253,74937,260,2.5
10835258,74937,288,0.5
10835259,74937,292,1.0
10835260,74937,293,2.0
10835261,74937,296,2.0
10835262,74937,300,4.0
10835266,74937,318,5.0
10835267,74937,329,3.0
10835269,74937,337,2.0
10835270,74937,344,2.0
10835272,74937,349,3.0
10835276,74937,356,4.0
10835277,74937,367,2.0
10835282,74937,377,3.0
10835283,74937,380,3.0
10835287,74937,410,1.0
10835297,74937,440,4.0
10835299,74937,442,4.0
10835301,74937,454,4.0
10835302,74937,457,4.0
10835306,74937,474,4.0
10835309,74937,480,1.0
10835313,74937,500,0.5
10835315,74937,508,2.0
10835320,74937,527,3.0
10835325,74937,539,3.0
10835328,74937,551,0.5
10835330,74937,586,0.5
10835331,74937,587,2.0
10835332,74937,589,4.0
10835333,74937,590,1.0
10835334,74937,592,3.0
10835335,74937,593,4.5
10835336,74937,597,0.5
10835337,74937,608,4.5
10835341,74937,648,0.5
10835350,74937,736,0.5
10835354,74937,750,2.0
10835356,74937,780,3.0
10835360,74937,788,3.5
10835365,74937,858,3.0
10835369,74937,904,3.0
10835375,74937,912,3.0
10835378,74937,919,2.0
10835380,74937,923,3.0
10835381,74937,924,0.5
10835400,74937,1036,4.0
10835404,74937,1073,2.0
10835407,74937,1079,5.0
10835408,74937,1080,4.0
10835414,74937,1089,3.0
10835420,74937,1097,1.0
10835422,74937,1101,2.0
10835427,74937,1136,5.0
10835435,74937,1196,2.0
10835436,74937,1197,2.5
10835437,74937,1198,4.5
10835439,74937,1200,5.0
10835443,74937,1206,1.0
10835445,74937,1208,1.0
10835446,74937,1210,2.0
10835447,74937,1213,5.0
10835448,74937,1214,4.0
10835450,74937,1219,3.0
10835451,74937,1220,5.0
10835452,74937,1221,3.0
10835453,74937,1222,2.5
10835454,74937,1225,5.0
10835460,74937,1240,4.0
10835462,74937,1246,0.5
10835468,74937,1258,3.0
10835469,74937,1259,3.0
10835471,74937,1265,5.0
10835476,74937,1270,4.5
10835484,74937,1291,5.0
10835491,74937,1307,4.0
10835500,74937,1356,3.0
10835514,74937,1393,3.0
10835529,74937,1517,5.0
10835530,74937,1573,1.0
10835531,74937,1580,3.0
10835534,74937,1610,5.0
10835536,74937,1617,4.0
10835544,74937,1682,4.0
10835546,74937,1704,3.0
10835550,74937,1732,1.0
10835554,74937,1784,4.0
10835564,74937,1923,3.5
10835574,74937,1961,4.0
10835577,74937,1968,1.5
10835581,74937,2000,3.0
10835585,74937,2011,3.0
10835586,74937,2012,3.0
10835606,74937,2115,2.5
10835626,74937,2174,4.0
10835658,74937,2291,4.0
10835673,74937,2355,3.0
10835723,74937,2502,4.5
10835740,74937,2571,2.0
10835757,74937,2683,2.0
10835762,74937,2700,3.0
10835765,74937,2706,2.5
10835767,74937,2710,1.0
10835768,74937,2716,5.0
10835782,74937,2762,3.0
10835788,74937,2791,5.0
10835793,74937,2797,3.0
10835802,74937,2858,2.0
10835819,74937,2916,4.0
10835821,74937,2918,2.5
10835829,74937,2959,2.0
10835835,74937,2987,3.0
10835837,74937,2997,3.0
10835869,74937,3114,4.0
10835875,74937,3147,4.0
10835974,74937,3578,3.0
10836039,74937,3897,2.0
10836059,74937,4011,2.0
10836063,74937,4022,2.0
10836066,74937,4027,5.0
10836101,74937,4226,2.0
10836114,74937,4306,4.0
10836240,74937,4878,0.5
10836241,74937,4886,4.0
10836244,74937,4896,1.0
10836255,74937,4963,2.0
10836257,74937,4973,3.0
10836261,74937,4993,1.0
10836263,74937,4995,2.0
10836305,74937,5349,2.5
10836311,74937,5418,3.0
10836318,74937,5445,3.0
10836371,74937,5989,3.5
10836398,74937,6539,3.0
10836564,74937,8961,3.5
10836731,74937,58559,2.0
10886665,75299,1,5.0
10886666,75299,2,3.0
10886670,75299,6,3.0
10886672,75299,10,4.0
10886673,75299,11,4.0
10886678,75299,16,4.0
10886679,75299,17,5.0
10886681,75299,19,1.0
10886683,75299,21,4.0
10886686,75299,25,5.0
10886690,75299,32,4.0
10886691,75299,34,4.0
10886692,75299,36,5.0
10886693,75299,39,3.0
10886696,75299,47,5.0
10886698,75299,50,5.0
10886703,75299,62,4.0
10886714,75299,95,4.0
10886717,75299,104,2.0
10886719,75299,110,5.0
10886720,75299,111,5.0
10886726,75299,141,4.0
10886731,75299,150,3.0
10886734,75299,153,4.0
10886740,75299,161,4.0
10886744,75299,165,3.0
10886750,75299,185,3.0
10886758,75299,208,3.0
10886762,75299,223,3.0
10886766,75299,231,4.0
10886775,75299,253,3.0
10886777,75299,260,5.0
10886788,75299,288,3.0
10886792,75299,292,3.0
10886793,75299,293,5.0
10886794,75299,296,5.0
10886795,75299,300,5.0
10886801,75299,316,2.0
10886803,75299,318,5.0
10886806,75299,329,2.0
10886809,75299,337,3.0
10886811,75299,339,3.0
10886813,75299,344,3.0
10886818,75299,349,4.0
10886822,75299,356,4.0
10886823,75299,357,4.0
10886825,75299,364,3.0
10886827,75299,367,3.0
10886833,75299,377,5.0
10886835,75299,380,4.0
10886843,75299,410,3.0
10886856,75299,434,3.0
10886859,75299,440,4.0
10886860,75299,442,3.0
10886862,75299,454,3.0
10886864,75299,457,4.0
10886870,75299,474,4.0
10886872,75299,480,3.0
10886879,75299,500,3.0
10886882,75299,508,4.0
10886888,75299,527,5.0
10886892,75299,539,3.0
10886894,75299,541,5.0
10886902,75299,586,3.0
10886903,75299,587,3.0
10886904,75299,588,5.0
10886905,75299,589,4.0
10886906,75299,590,5.0
10886907,75299,592,3.0
10886908,75299,593,5.0
10886909,75299,594,5.0
10886910,75299,595,5.0
10886912,75299,597,3.0
10886915,75299,608,5.0
10886924,75299,648,4.0
10886937,75299,733,3.0
10886938,75299,736,3.0
10886942,75299,750,5.0
10886946,75299,778,5.0
10886947,75299,780,4.0
10886952,75299,788,3.0
10886968,75299,858,5.0
10886979,75299,904,5.0
10886987,75299,912,5.0
10886993,75299,919,5.0
10886996,75299,923,5.0
10886997,75299,924,5.0
10887043,75299,1036,5.0
10887051,75299,1073,4.0
10887054,75299,1079,4.0
10887055,75299,1080,5.0
10887061,75299,1089,5.0
10887065,75299,1097,4.0
10887066,75299,1101,2.0
10887072,75299,1127,4.0
10887077,75299,1136,4.0
10887088,75299,1193,5.0
10887089,75299,1196,5.0
10887090,75299,1197,5.0
10887091,75299,1198,4.0
10887093,75299,1200,5.0
10887097,75299,1206,5.0
10887099,75299,1208,5.0
10887101,75299,1210,3.0
10887103,75299,1213,5.0
10887104,75299,1214,5.0
10887107,75299,1219,5.0
10887108,75299,1221,5.0
10887109,75299,1222,4.0
10887111,75299,1225,5.0
10887118,75299,1240,5.0
10887121,75299,1246,3.0
10887130,75299,1258,4.0
10887131,75299,1259,5.0
10887136,75299,1265,5.0
10887140,75299,1270,4.0
10887152,75299,1291,4.0
10887158,75299,1307,5.0
10887174,75299,1356,4.0
10887185,75299,1387,5.0
10887188,75299,1393,3.0
10887217,75299,1517,3.0
10887219,75299,1527,3.0
10887227,75299,1573,4.0
10887228,75299,1580,4.0
10887229,75299,1584,4.0
10887242,75299,1610,4.0
10887246,75299,1617,5.0
10887255,75299,1653,4.0
10887263,75299,1682,5.0
10887272,75299,1704,4.0
10887276,75299,1721,5.0
10887281,75299,1732,4.0
10887291,75299,1784,4.0
10887318,75299,1917,2.0
10887321,75299,1923,4.0
10887358,75299,1961,4.0
10887360,75299,1968,3.0
10887368,75299,2000,5.0
10887375,75299,2011,3.0
10887376,75299,2012,4.0
10887387,75299,2028,5.0
10887420,75299,2115,3.0
10887442,75299,2174,3.0
10887472,75299,2291,3.0
10887485,75299,2324,3.0
10887486,75299,2329,4.0
10887497,75299,2355,4.0
10887519,75299,2396,4.0
10887571,75299,2571,4.0
10887584,75299,2628,3.0
10887593,75299,2683,3.0
10887601,75299,2700,3.0
10887603,75299,2706,3.0
10887606,75299,2710,5.0
10887609,75299,2716,3.0
10887622,75299,2762,4.0
10887629,75299,2791,4.0
10887632,75299,2797,4.0
10887640,75299,2858,5.0
10887654,75299,2916,4.0
10887656,75299,2918,4.0
10887671,75299,2959,5.0
10887684,75299,2987,4.0
10887689,75299,2997,5.0
10887725,75299,3114,5.0
10887729,75299,3147,3.0
10887836,75299,3578,4.0
10887886,75299,3793,4.0
10887909,75299,3897,5.0
10887931,75299,3996,4.0
10887945,75299,4022,3.0
10887947,75299,4027,5.0
10887983,75299,4226,5.0
10888000,75299,4306,4.0
10888102,75299,4886,5.0
10888104,75299,4896,4.0
10888116,75299,4963,4.0
10888120,75299,4973,4.0
10888125,75299,4993,5.0
10888127,75299,4995,5.0
10888189,75299,5349,5.0
10888204,75299,5418,5.0
10888210,75299,5445,5.0
10888281,75299,5952,5.0
10888291,75299,5989,3.0
10888343,75299,6377,5.0
10888368,75299,6539,4.0
10888430,75299,6874,4.0
10888491,75299,7153,5.0
10888529,75299,7361,5.0
10888543,75299,7438,4.0
10888687,75299,8961,5.0
10888799,75299,33794,5.0
10911987,75469,1,3.0
10911988,75469,2,1.0
10911989,75469,6,5.0
10911992,75469,10,4.0
10911993,75469,11,3.0
10911995,75469,16,5.0
10911996,75469,17,1.5
10911999,75469,21,2.5
10912002,75469,25,4.0
10912006,75469,32,3.5
10912007,75469,34,2.0
10912008,75469,36,4.0
10912009,75469,39,1.0
10912012,75469,47,5.0
10912013,75469,50,5.0
10912015,75469,62,3.5
10912030,75469,95,1.5
10912034,75469,104,3.0
10912037,75469,110,3.5
10912038,75469,111,4.0
10912045,75469,141,2.5
10912048,75469,150,4.0
10912051,75469,153,0.5
10912054,75469,161,4.0
10912057,75469,165,4.5
10912068,75469,185,0.5
10912075,75469,208,3.0
10912077,75469,223,4.0
10912089,75469,253,4.0
10912092,75469,260,4.5
10912099,75469,288,4.5
10912101,75469,292,2.5
10912102,75469,293,5.0
10912104,75469,296,3.5
10912105,75469,300,3.0
10912110,75469,316,1.5
10912112,75469,318,4.5
10912119,75469,329,1.5
10912122,75469,337,2.0
10912124,75469,339,0.5
10912125,75469,344,0.5
10912128,75469,349,4.0
10912131,75469,356,3.5
10912132,75469,357,1.0
10912136,75469,364,3.5
10912138,75469,367,2.0
10912142,75469,377,3.5
10912144,75469,380,3.5
10912149,75469,410,2.5
10912161,75469,434,2.5
10912165,75469,440,3.0
10912167,75469,442,1.5
10912169,75469,454,3.5
10912170,75469,457,3.5
10912179,75469,474,3.5
10912182,75469,480,4.0
10912192,75469,500,1.5
10912197,75469,508,3.5
10912209,75469,527,4.5
10912211,75469,539,1.0
10912213,75469,541,5.0
10912219,75469,551,3.5
10912224,75469,586,1.5
10912225,75469,587,2.0
10912226,75469,588,2.5
10912227,75469,589,4.5
10912228,75469,590,4.5
10912229,75469,592,3.0
10912230,75469,593,5.0
10912231,75469,594,2.5
10912232,75469,595,3.5
10912233,75469,597,3.0
10912235,75469,608,2.5
10912245,75469,648,4.0
10912262,75469,733,4.5
10912263,75469,736,1.5
10912269,75469,750,4.0
10912270,75469,778,3.0
10912271,75469,780,2.0
10912285,75469,858,4.5
10912299,75469,904,4.0
10912303,75469,912,2.5
10912304,75469,919,2.0
10912307,75469,923,2.0
10912308,75469,924,4.0
10912329,75469,1036,4.5
10912337,75469,1073,0.5
10912338,75469,1079,3.5
10912339,75469,1080,3.5
10912343,75469,1089,3.5
10912347,75469,1097,4.5
10912349,75469,1101,4.5
10912353,75469,1127,4.5
10912357,75469,1136,2.5
10912371,75469,1193,4.0
10912372,75469,1196,5.0
10912373,75469,1197,3.5
10912374,75469,1198,5.0
10912376,75469,1200,4.5
10912380,75469,1206,4.5
10912382,75469,1208,4.5
10912384,75469,1210,4.5
10912387,75469,1213,4.5
10912388,75469,1214,5.0
10912393,75469,1219,4.5
10912394,75469,1220,3.5
10912395,75469,1221,5.0
10912396,75469,1222,4.0
10912399,75469,1225,3.5
10912405,75469,1240,4.0
10912409,75469,1246,3.5
10912419,75469,1258,3.5
10912420,75469,1259,4.0
10912426,75469,1265,0.5
10912430,75469,1270,4.0
10912443,75469,1291,3.5
10912455,75469,1307,1.5
10912475,75469,1356,2.0
10912490,75469,1387,4.5
10912495,75469,1393,3.5
10912533,75469,1517,2.5
10912536,75469,1527,3.5
10912543,75469,1573,3.5
10912544,75469,1580,2.5
10912545,75469,1584,3.5
10912559,75469,1610,4.5
10912562,75469,1617,4.5
10912573,75469,1653,3.0
10912585,75469,1682,3.5
10912592,75469,1704,4.0
10912595,75469,1721,3.5
10912598,75469,1732,2.5
10912609,75469,1784,0.5
10912646,75469,1917,3.5
10912649,75469,1923,3.0
10912662,75469,1961,2.5
10912666,75469,1968,3.5
10912692,75469,2000,4.0
10912699,75469,2011,3.0
10912700,75469,2012,2.0
10912707,75469,2028,4.0
10912734,75469,2115,4.0
10912765,75469,2174,4.5
10912788,75469,2291,4.0
10912802,75469,2324,3.5
10912804,75469,2329,4.5
10912814,75469,2355,3.0
10912826,75469,2396,0.5
10912869,75469,2502,3.5
10912897,75469,2571,4.0
10912911,75469,2628,4.5
10912926,75469,2683,2.5
10912932,75469,2700,3.5
10912935,75469,2706,3.0
10912938,75469,2710,2.5
10912940,75469,2716,3.5
10912955,75469,2762,3.5
10912965,75469,2791,4.0
10912969,75469,2797,3.0
10912987,75469,2858,3.5
10913003,75469,2916,3.5
10913004,75469,2918,4.0
10913017,75469,2959,5.0
10913025,75469,2987,3.5
10913033,75469,2997,3.5
10913075,75469,3114,3.5
10913079,75469,3147,4.0
10913198,75469,3578,4.5
10913248,75469,3793,4.5
10913275,75469,3897,4.5
10913304,75469,3996,3.0
10913310,75469,4011,3.5
10913316,75469,4022,2.0
10913361,75469,4226,5.0
10913378,75469,4306,2.0
10913477,75469,4878,5.0
10913479,75469,4886,4.0
10913483,75469,4896,3.0
10913492,75469,4963,4.5
10913498,75469,4993,4.0
10913499,75469,4995,1.5
10913553,75469,5349,3.5
10913567,75469,5418,4.0
10913571,75469,5445,4.5
10913633,75469,5952,4.5
10913643,75469,5989,4.5
10913686,75469,6377,3.5
10913703,75469,6539,4.5
10913763,75469,6874,4.0
10913828,75469,7153,4.0
10913848,75469,7361,3.5
10913855,75469,7438,3.5
10913959,75469,8961,3.5
10914008,75469,33794,5.0
10941736,75678,1,4.0
10941737,75678,2,2.0
10941740,75678,6,3.0
10941742,75678,11,4.0
10941743,75678,16,3.0
10941744,75678,17,3.0
10941746,75678,19,4.0
10941747,75678,21,3.0
10941750,75678,25,4.0
10941756,75678,32,4.0
10941757,75678,34,3.0
10941758,75678,36,4.0
10941760,75678,39,5.0
10941763,75678,47,4.0
10941764,75678,50,5.0
10941770,75678,62,3.0
10941782,75678,95,3.0
10941785,75678,104,4.0
10941787,75678,110,3.0
10941788,75678,111,4.0
10941792,75678,141,2.0
10941794,75678,150,4.0
10941796,75678,153,2.0
10941801,75678,161,3.0
10941804,75678,165,3.0
10941811,75678,185,3.0
10941827,75678,223,5.0
10941830,75678,231,4.0
10941840,75678,253,5.0
10941842,75678,260,5.0
10941855,75678,288,1.0
10941858,75678,292,3.0
10941859,75678,293,3.0
10941860,75678,296,4.5
10941862,75678,300,5.0
10941868,75678,316,5.0
10941870,75678,318,5.0
10941878,75678,329,3.0
10941880,75678,337,5.0
